"Name_submitted","refID_tax","source","link","lifeform","origin","group_renato","obs","uses","UTEndUseLookup","UTEndUseName","international","national","other","subsistence","internal_taxon_id"
"Handroanthus chrysotrichus",NA,"wikipedia","https://en.wikipedia.org/wiki/Handroanthus_chrysotrichus","tree","eastern_south_america","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp1993"
"Jacaranda puberula",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp2251"
"Jacaranda puberula",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp2251"
"Butia purpurascens",NA,"Vieira, R.F.; Camillo, J.; Coradin, L. (Eds.) 2016. Espécies nativas da flora brasileira de valor econômico atual ou potencial: Plantas para o Futuro: Região Centro-Oeste / Ministério do Meio Ambiente: Brasília, DF. 1160 p.",NA,"palm","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp468"
"Handroanthus serratifolius",NA,"Vieira, R.F.; Camillo, J.; Coradin, L. (Eds.) 2016. Espécies nativas da flora brasileira de valor econômico atual ou potencial: Plantas para o Futuro: Região Centro-Oeste / Ministério do Meio Ambiente: Brasília, DF. 1160 p.",NA,"tree","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp2002"
"Handroanthus serratifolius",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp2002"
"Handroanthus serratifolius",NA,"Agroforestree database: This database It is intended to help field workers and researchers in selecting appropriate species for agroforestry systems and technologies. This project has been funded by the British Department for International Development (DFID, the European Union and the World Agroforestry Centre (ICRAF).","http://old.worldagroforestry.org/treedb","tree","native from Brazil",NA,"Timber: Heartwood of freshly cut wood is yellowish-green and the sapwood, which is 1.2-8.8 cm wide, is cream coloured. The dry heartwood is light to dark olive-brown, often with lighter or darker streaks. The dry sapwood is white or greyish-white. The grain is straight to very irregular. T. serratifolia dries rapidly during air seasoning in spite of its high density, and the wood is rated easy to season. Timber very hard, heavy, strong and very durable; used for sleepers, house posts, bridge building. The wood is reputed to be highly resistant to decay.","timber",9,NA,"true","false",NA,"false","sp2002"
"Handroanthus serratifolius",NA,"Brazilian Woods database","http://sistemas.florestal.gov.br/madeirasdobrasil","tree","Brazil",NA,NA,"timber",9,NA,"false","true",NA,"false","sp2002"
"Handroanthus serratifolius",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp2002"
"Jacaranda cuspidifolia",NA,"Vieira, R.F.; Camillo, J.; Coradin, L. (Eds.) 2016. Espécies nativas da flora brasileira de valor econômico atual ou potencial: Plantas para o Futuro: Região Centro-Oeste / Ministério do Meio Ambiente: Brasília, DF. 1160 p.",NA,"tree","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp2238"
"Jacaranda cuspidifolia",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp2238"
"Jacaranda ulei",NA,"Vieira, R.F.; Camillo, J.; Coradin, L. (Eds.) 2016. Espécies nativas da flora brasileira de valor econômico atual ou potencial: Plantas para o Futuro: Região Centro-Oeste / Ministério do Meio Ambiente: Brasília, DF. 1160 p.",NA,"shrub","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp2255"
"Physocalymma scaberrimum",NA,"Vieira, R.F.; Camillo, J.; Coradin, L. (Eds.) 2016. Espécies nativas da flora brasileira de valor econômico atual ou potencial: Plantas para o Futuro: Região Centro-Oeste / Ministério do Meio Ambiente: Brasília, DF. 1160 p.",NA,"tree","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp3617"
"Tabebuia aurea",NA,"Vieira, R.F.; Camillo, J.; Coradin, L. (Eds.) 2016. Espécies nativas da flora brasileira de valor econômico atual ou potencial: Plantas para o Futuro: Região Centro-Oeste / Ministério do Meio Ambiente: Brasília, DF. 1160 p.",NA,"tree","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp4610"
"Tabebuia aurea",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp4610"
"Tabebuia roseoalba",NA,"Vieira, R.F.; Camillo, J.; Coradin, L. (Eds.) 2016. Espécies nativas da flora brasileira de valor econômico atual ou potencial: Plantas para o Futuro: Região Centro-Oeste / Ministério do Meio Ambiente: Brasília, DF. 1160 p.",NA,"tree","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp4617"
"Wunderlichia crulsiana",NA,"Vieira, R.F.; Camillo, J.; Coradin, L. (Eds.) 2016. Espécies nativas da flora brasileira de valor econômico atual ou potencial: Plantas para o Futuro: Região Centro-Oeste / Ministério do Meio Ambiente: Brasília, DF. 1160 p.",NA,"tree","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp4902"
"Bowdichia virgilioides",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp426"
"Bowdichia virgilioides",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp426"
"Bowdichia virgilioides",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp426"
"Bowdichia virgilioides",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp426"
"Erythrina velutina",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp1432"
"Erythrina velutina",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp1432"
"Parkia pendula",NA,"Brazilian Woods database","http://sistemas.florestal.gov.br/madeirasdobrasil","tree","Brazil",NA,NA,"timber",9,NA,"false","true",NA,"false","sp3537"
"Parkia pendula",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp3537"
"Parkia pendula",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"tree","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp3537"
"Parkia pendula",NA,"Brazilian Woods database","http://sistemas.florestal.gov.br/madeirasdobrasil","tree","Brazil",NA,NA,"timber",9,NA,"false","true",NA,"false","sp3537"
"Parkia pendula",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp3537"
"Syagrus botryophora",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"palm","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp4551"
"Syagrus cearensis",NA,"Coradin,L; Camillo,J.; Pareyn, F.G.C. (eds.) 2018. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro : região Nordeste. Ministério do Meio Ambiente, Brasília, DF. 1311 p.",NA,"palm","Brazil",NA,"ornamental","ornamental",13,NA,"false","true",NA,"false","sp4552"
"Aiphanes horrida",NA,"wikipedia","https://en.wikipedia.org/wiki/Aiphanes_aculeata","palm","native from Brazil","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp90"
"Combretum rotundifolium",NA,"wikipedia","https://en.wikipedia.org/wiki/Combretum_rotundifolium","shrub","native from Brazil","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp904"
"Calliandra surinamensis",NA,"wikipedia","https://en.wikipedia.org/wiki/Calliandra_surinamensis","shrub","native from Brazil","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp528"
"Pleroma granulosum",NA,"RAFL",NA,"shrub","neotropical","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp3753"
"Bougainvillea spectabilis",NA,"wikipedia","https://en.wikipedia.org/wiki/Bougainvillea_spectabilis","tree","eastern_south_america","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp425"
"Alsophila capensis",NA,"wikipedia","https://en.wikipedia.org/wiki/Alsophila_capensis","tree","pantropical","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp146"
"Calliandra brevipes",NA,"wikipedia","https://en.wikipedia.org/wiki/Calliandra_brevipes","shrub","eastern_south_america","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp515"
"Buddleja stachyoides",NA,"wikipedia","https://en.wikipedia.org/wiki/Buddleja_stachyoides","shrub","eastern_south_america","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp454"
"Brunfelsia uniflora",NA,"wikipedia","https://en.wikipedia.org/wiki/Brunfelsia_uniflora","shrub","south_american","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp453"
"Brunfelsia pauciflora",NA,"wikipedia","https://en.wikipedia.org/wiki/Brunfelsia_pauciflora","shrub","regional_endemic","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp451"
"Allamanda blanchetii",NA,"wikipedia","https://en.wikipedia.org/wiki/Allamanda_blanchetii","shrub","eastern_south_america","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp122"
"Bougainvillea glabra",NA,"wikipedia","https://en.wikipedia.org/wiki/Bougainvillea_glabra","tree","eastern_south_america","cultivated",NA,"ornamental",13,NA,"false","false",NA,"false","sp423"
"Manilkara bidentata",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp2562"
"Manilkara bidentata",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp2562"
"Manilkara bidentata",NA,"wikipedia","https://en.wikipedia.org/wiki/Manilkara_bidentata","tree","neotropical","cultivated",NA,"timber",9,NA,"false","false",NA,"false","sp2562"
"Manilkara bidentata",NA,"Brazilian Woods database","http://sistemas.florestal.gov.br/madeirasdobrasil","tree","Brazil",NA,NA,"timber",9,NA,"false","true",NA,"false","sp2562"
"Manilkara bidentata",NA,"wikipedia","https://en.wikipedia.org/wiki/Manilkara_bidentata","tree","neotropical","cultivated",NA,"rubber_latex",5,NA,"false","false",NA,"false","sp2562"
"Ocotea porosa",10057,"LORENZI, H. 1992. Árvores brasileiras: manual de identificação e cultivo de plantas arbóreas nativas do Brasil, Vol. 1. Editora Plantarum, Nova Odessa. 384p.",NA,"tree","Brazil",NA,NA,"timber",9,NA,"false","true",NA,"false","sp3362"
"Ocotea porosa",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp3362"
"Ocotea porosa",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp3362"
"Apuleia leiocarpa",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp224"
"Apuleia leiocarpa",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp224"
"Apuleia leiocarpa",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp224"
"Apuleia leiocarpa",NA,"Brazilian Woods database","http://sistemas.florestal.gov.br/madeirasdobrasil","tree","Brazil",NA,NA,"timber",9,NA,"false","true",NA,"false","sp224"
"Aspidosperma polyneuron",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp252"
"Aspidosperma polyneuron",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp252"
"Aspidosperma polyneuron",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp252"
"Ateleia glazioveana",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp271"
"Balfourodendron riedelianum",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp349"
"Balfourodendron riedelianum",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp349"
"Balfourodendron riedelianum",NA,"Carvalho, P.E.R. (1998). Especies nativas para fins produtivos. Seminário sobre especies não tradicionais. Curitiba.","www.alice.cnptia.embrapa.br/alice/bitstream/doc/307865/1/EspeciesNativas0001.pdf","tree","Brazil",NA,"madeiras promissoras","timber",9,NA,"false","true",NA,"false","sp349"
"Balfourodendron riedelianum",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp349"
"Cabralea canjerana",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp512"
"Cabralea canjerana",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp512"
"Cedrela fissilis",NA,"Sistema Nacional de Informações Florestais","http://snif.florestal.gov.br/pt-br/especies-florestais","tree","Brazil",NA,"Especies madeireiras de interesse comercial: lista com algumas das especies madeireiras mais comercializadas no Brasil, elaborada pela Equipe de Anatomia do Laboratório de Produtos Florestais do Serviço Florestal Brasileiro,  em 2010.","timber",9,NA,"false","true",NA,"false","sp645"
"Cedrela fissilis",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp645"
"Cedrela fissilis",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp645"
"Colubrina glandulosa",NA,"Carvalho, P.E.R. (1998). Especies nativas para fins produtivos. Seminário sobre especies não tradicionais. Curitiba.","www.alice.cnptia.embrapa.br/alice/bitstream/doc/307865/1/EspeciesNativas0001.pdf","tree","Brazil",NA,"madeiras promissoras","timber",9,NA,"false","true",NA,"false","sp892"
"Colubrina glandulosa",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp892"
"Cordia trichotoma",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp992"
"Cordia trichotoma",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp992"
"Cordia trichotoma",NA,"Carvalho, P.E.R. (1998). Especies nativas para fins produtivos. Seminário sobre especies não tradicionais. Curitiba.","www.alice.cnptia.embrapa.br/alice/bitstream/doc/307865/1/EspeciesNativas0001.pdf","tree","Brazil",NA,"madeiras promissoras","timber",9,NA,"false","true",NA,"false","sp992"
"Enterolobium contortisiliquum",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp1386"
"Enterolobium contortisiliquum",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp1386"
"Handroanthus heptaphyllus",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp1995"
"Handroanthus heptaphyllus",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp1995"
"Miconia cinnamomifolia",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp2661"
"Nectandra lanceolata",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp3222"
"Nectandra lanceolata",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp3222"
"Ocotea puberula",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp3364"
"Ocotea puberula",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp3364"
"Parapiptadenia rigida",NA,"Carvalho, P.E.R. (1998). Especies nativas para fins produtivos. Seminário sobre especies não tradicionais. Curitiba.","www.alice.cnptia.embrapa.br/alice/bitstream/doc/307865/1/EspeciesNativas0001.pdf","tree","Brazil",NA,"madeiras promissoras","timber",9,NA,"false","true",NA,"false","sp3524"
"Parapiptadenia rigida",NA,"Mark, J., Newton, A.C, Oldfield, S. & Rivers, M. (2014). The International Timber Trade: A Working List of Commercial Timber Tree Species.  Botanic Gardens Conservation International, Richmond, UK. 56p.","https://www.bgci.org/resources/bgci-tools-and-resources/a-working-list-of-commercial-timber-tree-species/","tree",NA,NA,"list provided by GTA. Note: I haven’t updated it for taxonomy so there might be some issues","timber",9,NA,"true","false",NA,"false","sp3524"
"Parapiptadenia rigida",NA,"Coradin, L; Siminski, A.; Reis, A. (eds.) 2011. Espécies nativas da flora brasileira de valor econômico atual ou potencial: plantas para o futuro – Região Sul. – Brasília: MMA. 934p.",NA,"tree","Brazil",NA,"timber","timber",9,NA,"false","true",NA,"false","sp3524"
