familia,nome cient­fico,autor,categoria,crit?rio,avaliador,revisor,justificativa,data da avaliacao,link,bioma
OXALIDACEAE,Oxalis hyalotricha,Lourteig,EN,"B2ab(ii,iii,iv)",Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis hyalotricha ? uma erva ereta ou subarbustiva, terr¡cola. Ocorre nos Estados do Mato Grosso do Sul, S’o Paulo e Paranÿ, em Floresta Estacional Semidecidual e Forma?„es Campestres, habita matas ciliares e/ou orla de matas. esp‚cie pouco representada em cole?„es cient¡ficas, sendo mais presente no Paranÿ, onde restam apenas 3,4% de cobertura florestal original. Apesar de ocorrer em unidades de conserva‡Æo (SNUC), como no Parque Nacional do Igua?u e Parque Nacional das Sete Quedas, sofre constante amea?a do turismo, expans’o urbana desordenada e expans’o da agricultura tradicional. A constru‡Æo das Usinas Hidrel?tricas de Ilha Grande e Itaipu, aproveitando o grande aporte do Rio Paranÿ, influenciou uma grande ÿrea de ocorr?ncia da esp‚cie, havendo inclusive registros em ÿreas a serem inundadas para a constru‡Æo das barragens. S’o necessÿrios investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar a exist?ncia de novas subpopula?„es da esp‚cie, considerando a viabilidade populacional e sua prote‡Æo.",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20hyalotricha,Caatinga|AtlanticForest
OXALIDACEAE,Oxalis impatiens,Vell.,EN,B1ab(iii),Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis impatiens caracteriza-se por ervas ou subarbustos, terr¡colas. endˆmica do Brasil, exclusiva do bioma Mata AtlŸntica, restrita aos Estados do Esp¡rito Santo e Rio de Janeiro, ocorrendo respectivamente no munic¡pio de Vargem Alta (ES), onde restam 27% da cobertura original de Mata AtlŸntica, e Itaperuna (RJ), onde restam apenas 4%. Conhecida por duas cole?„es, n’o sendo recoletada hÿ 56 anos. Tem EOO de 542 kmì. A fragmenta‡Æo de seu hÿbitat, devido principalmente ? expans’o urbana, ? uma constante amea?a ? esp‚cie, assim, O. impatiens encontra-se ""Em perigo"" (EN), sendo necessÿrios investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar a exist?ncia de subpopula?„es da esp‚cie, considerando a viabilidade populacional e sua prote‡Æo.",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20impatiens,AtlanticForest
OXALIDACEAE,Oxalis kuhlmannii,Lourteig,CR,"B2ab(iii,iv,v)",Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis kuhlmannii caracteriza-se por ervas terr¡colas. endˆmica do Brasil, a esp‚cie ? restrita ao bioma Mata AtlŸntica, ocorre nos Estados de Minas Gerais e Esp¡rito Santo, por?m segundo dados de cole?„es de herbÿrio, sua distribui‡Æo ? mais restrita, estando confinada ao Estado do Esp¡rito Santo, havendo apenas dois registros de coleta: um no munic¡pio de Cachoeiro do Itapemirim, outro em Colatina, que apresentam, respectivamente, apenas 11% e 6% de remanescentes da sua cobertura florestal original. Apresenta AOO de 8 kmì. Apesar de estar protegida pela Reserva Florestal de Bananal do Norte, sua ÿrea de ocorr?ncia coincide com regi„es bastante antropizadas e sujeitas principalmente ? expans’o urbana e ? consequente fragmenta‡Æo de hÿbitat. Devido ?s amea?as incidentes na regi’o e levando-se em considera‡Æo o grande per¡odo com aus?ncia de coletas, pode-se suspeitar que ocorreu decl¡nio no nœmero de indiv¡duos maduros, bem como no nœmero de subpopula?„es da esp‚cie. Portanto, a esp‚cie foi considerada ""Criticamente em perigo"" (CR). S’o necessÿrios investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar da exist?ncia de subpopula?„es, tendo em vista a viabilidade populacional e sua prote‡Æo.",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20kuhlmannii,AtlanticForest
OXALIDACEAE,Oxalis mandioccana,Raddi,VU,B1ab(iii),Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis mandioccana ? endˆmica do Brasil, restrita ? Mata AtlŸntica, bioma altamente fragmentado, ocorre em Floresta Ombr½fila Densa e Floresta Estacional Semidecidual, nos Estados de Minas Gerais, Rio de Janeiro e Esp¡rito Santo. Apresenta uma EOO de 17.419,64 kmì. Protegida pelo Parque Nacional da Serra dos …rg’os e Reserva Ecol½gica Estadual do Para¡so, no Rio de Janeiro, a esp‚cie tamb‚m pode ser encontrada no munic¡pio de Itagua?u (ES) e Matias Barbosa (MG), onde remanescem respectivamente 10% e 24% da cobertura florestal original. A œltima cole‡Æo registrada data de 2007, coletada em ÿrea rec?m-incorporada ao Parque Nacional da Serra dos …rg’os, no distrito de Santo Aleixo, munic¡pio de Mag? (RJ), o que infere na ocorr?ncia de novas subpopula?„es nos arredores do Parque. Pelo exposto, portanto, a esp‚cie encontra-se ""Vulnerÿvel"" (VU) em rela‡Æo ao seu risco de extin‡Æo, sendo necessÿrios investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar a exist?ncia de subpopula?„es, considerando a viabilidade populacional e sua prote‡Æo.",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20mandioccana,AtlanticForest
OXALIDACEAE,Oxalis neuwiedii,Zucc.,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis neuwiedii compreende duas subesp‚cies, subsp. neuwiedii e pardoensis, esta serÿ elevada ? n¡vel de esp‚cie (Fiaschi, P., com. pessoal), logo a avalia‡Æo de risco restringe-se a subsp. neuwedii.  Caracteriza-se por ervas eretas, terr¡colas. endˆmica do Brasil. Apresenta ampla extens’o de ocorr?ncia, ocorre em Caatinga, Cerrado e Mata AtlŸntica, nesta em Floresta Estacional Semidecidual, no interior e borda de matas. Ocorre nos estados da Bahia, Esp¡rito Santo e Rio de Janeiro. Apresenta um EOO de 42.000kmì. Protegida pela Reserva Biol½gica de Sooretama e Reserva Biol½gica da Cia Vale do Rio Doce, nesta com abundante ocorr?ncia, com subpopula?„es consistentes e viÿveis. Bem representada em cole?„es biol½gicas, e com registros recentes de coleta. N’o amea?ada.",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20neuwiedii,Cerrado|Caatinga|AtlanticForest
OXALIDACEAE,Oxalis niederleinii,Knuth,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis niederleinii caracteriza-se por ervas, terr¡colas. N’o endˆmica do Brasil. Considerada Vulnerÿvel (VU) pela Lista vermelha da flora de S’o Paulo (SMA-SP, 2004), por?m ? amplamente distribu¡da na regi’o sul do Brasil, sendo uma das esp‚cies mais comuns nos estado do Paranÿ, Santa Catarina e Rio Grande do Sul. N’o amea?ada.",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20niederleinii,AtlanticForest|Pampa (Campos Sulinos)
OXALIDACEAE,Oxalis paranaensis,Lourteig,CR,"B2ab(iii,iv)",Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis paranaensis ? endˆmica do Brasil, restrita ao bioma Mata AtlŸntica, ocorre em Floresta Ombr½fila Mista, no Estado do Paranÿ, onde resta apenas 1% de sua cobertura florestal original. Encontrada nos munic¡pios de S’o Jos? dos Pinhais e Piraquara, habita ÿreas brejosas nos Campos de Altitude. Apresenta EOO de 151,18 kmì e AOO de 12 kmì, e n’o estÿ protegida por nenhuma unidade de conserva‡Æo (SNUC). Sua EOO sofre intensa press’o da extra‡Æo madeireira, queimadas, invas’o de esp‚cies ex½ticas atrav?s de culturas agr¡colas ou florestais, expans’o urbana, al?m da ocupa‡Æo de terras por movimentos sociais. Pouco representada em cole?„es cient¡ficas, e raras coletas recentes, a esp‚cie foi considerada ""Em perigo"" (CR), o que demanda investimento em pesquisa cient¡fica e em esfor?os de coleta a fim de certificar a exist?ncia de subpopula?„es, considerando a viabilidade populacional e sua prote‡Æo.",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20paranaensis,AtlanticForest
OXALIDACEAE,Oxalis praetexta,Progel,EN,"B1ab(ii,iii,iv)",Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis praetexta ? endˆmica do Brasil, restrita ao bioma Mata AtlŸntica. Ocorre em Campos de Altitude e Forma?„es Campestres, no munic¡pio de Palmeira e Ponta Grossa, neste, remanescem apenas 8% da cobertura florestal original, no Estado do Paranÿ. Apresenta EOO de 797,90 kmì. Apesar de estar supostamente protegida por unidade de conserva‡Æo (SNUC) (Parque Estadual de Vila Velha), seu hÿbitat ? constantemente amea?ado, havendo supress’o da AOO e no nœmero de subpopula?„es, que pode ser atribu¡da principalmente ? expans’o das atividades agropecuÿrias e silviculturais. Essas atividades favorecem ainda a invas’o de esp‚cies ex½ticas de alto poder competitivo, al?m disso, a instala‡Æo de infraestrutura de telecomunica?„es e o turismo desordenado configuram amea?as diretas ? perpetua‡Æo da esp‚cie. Sendo pouco representada em cole?„es cient¡ficas, O. praetexta foi considerada ""Em perigo"" (EN), sendo necessÿrios investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar a exist?ncia de subpopula?„es, tendo em vista a viabilidade populacional e sua prote‡Æo.",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20praetexta,AtlanticForest
OXALIDACEAE,Oxalis rhombeo-ovata,A.St.-Hil.,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis rhombeo-ovata caracteriza-se por subarbustos. N’o endˆmica do Brasil. Amplamente distribu¡da na regi’o sudeste e sul, chegando at? a regi’o centro-oeste no estado de Goiÿs. Apresenta EOO de 839.288,002kmì. Ocorre nos biomas Cerrado e Mata AtlŸntica, em Floresta Estacional Semidecidual e Floresta Ombr½fila Densa, associada a afloramentos rochosos e sub- bosques. Protegida pelo Parque Nacional do Igua?œ, Parque Estadual de Vila Rica do Esp¡rito Santo, Parque Estadual de Ibipor’, Parque Estadual Mata dos Godoy, Parque Municipal Arthur Thomas, RPPN Mata S’o Pedro, Parque Estadual Cantareira e Parque Estadual Morro do Diabo. Bem representada em cole?„es cient¡ficas, inclusive com registros recentes. esp‚cie n’o amea?ada no contexto nacional, por?m sua distribui‡Æo disjunta e pontual entre os estados brasileiros de ocorr?ncia possivelmente levarÿ a categorias de amea?a em avalia?„es regionais.",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20rhombeo-ovata,Cerrado|AtlanticForest
OXALIDACEAE,Oxalis sellowii,Spreng.,NT,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis sellowii caracteriza-se por ervas ou subarbustos terr¡colas. N’o endˆmica do Brasil. Restrita aos estados do Paranÿ, Mato Grosso do Sul e Goiÿs, abrange os biomas Cerrado e Mata AtlŸntica, nesta em Floresta Estacional Semidecidual. Apresenta um EOO de 165.080, 752kmì. Apesar de estar protegida por Unidade de Conserva‡Æo,  Parque Nacional das Emas, a regi’o onde ocorre encontra-se sob constante amea?a, n’o s½ pela acelerada antropiza‡Æo de seus habitats,  como tamb‚m pela constante incid?ncia de inc?ndios, o que pode colocÿ-la em risco em um futuro pr½ximo.""",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20sellowii,Cerrado
OXALIDACEAE,Oxalis umbraticola,A.St.-Hil.,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Oxalis umbraticola ? uma esp‚cie endˆmica da flora brasileira, amplamente distribu¡da no Ÿmbito nacional, ocorre na Mata AtlŸntica, em Floresta Ombr½fila Densa e Floresta Estacional Semidecidual, Cerrado e Caatinga. Apresenta EOO de 851.889,936kmì. Protegida por Unidades de Conserva‡Æo. esp‚cie n’o amea?ada no contexto nacional, por?m sua distribui‡Æo disjunta e pontual entre os estados brasileiros de ocorr?ncia possivelmente levarÿ a categorias de amea?a em avalia?„es regionais",5/29/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Oxalis%20umbraticola,Cerrado|Caatinga|AtlanticForest
PALLAVICINIACEAE,Jensenia difformis,(Nees) Grolle,EN,"B1ab(i,ii,iii)",Tainan Messina,Miguel d'Avila de Moraes,"A esp‚cie n’o ? endˆmica do Brasil, ocorre no Estado de Minas Gerais e, possivelmente, Esp¡rito Santo (EOO=269,87 kmì) e ? endˆmica da Mata AtlŸntica. Embora presente em unidades de conserva‡Æo (SNUC), a esp‚cie estÿ suscet¡vel a queimadas. Al?m disso, as regi„es de ocorr?ncia de J. difformis fora de ÿreas protegidas podem ser consideradas severamente fragmentadas por atividades agr¡colas e de pecuÿria, que impossibilitam a reprodu‡Æo da esp‚cie, causam decl¡nio na EOO, na AOO e na qualidade do hÿbitat. Foi considerada ""Em perigo"" (EN).",8/30/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Jensenia%20difformis,AtlanticForest
PALLAVICINIACEAE,Pallavicinia lyellii,(Hook.) S.F.Gray,LC,,Tainan Messina,Miguel d'Avila de Moraes,N’o ? endˆmica do Brasil e no pa¡s apresenta ampla distribui‡Æo.,8/30/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Pallavicinia%20lyellii,Amazonia|AtlanticForest|Cerrado|Pantanal
PASSIFLORACEAE,Passiflora actinia,Hook.,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora act¡nia caracteriza-se por lianas hermafroditas, terr¡colas, perenes. endˆmica do Brasil. Ocorre do Esp¡rito Santo ao Rio Grande do Sul.  Restrita ao bioma Mata AtlŸntica, habita interior de mata com luz difusa, raramente na orla, capoeiras ou capoeir„es. Apresenta EOO de 315.511,871kmì. Amplamente representada em cole?„es cient¡ficas. Protegida por Unidades de Conserva‡Æo. Apesar de ser uma esp‚cie com frutos comest¡veis, n’o hÿ nenhuma amea?a direta que a coloque em risco de extin‡Æo no Ÿmbito nacional.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20actinia,AtlanticForest
PASSIFLORACEAE,Passiflora amethystina,J.C.Mikan,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora amethystina caracteriza-se por trepadeiras lenhosas. N’o endˆmica do Brasil. Ocorre nos biomas Amaz?nia, Caatinga, Cerrado, Mata AtlŸntica e Pantanal. Amplamente distribu¡da nas regi„es nordeste, centro-oeste, sudeste e sul. Apresenta EOO de 4.455.020,565kmì. Protegida por Unidades de Conserva‡Æo. Apesar de possuir potencial ornamental, n’o hÿ nenhuma amea?a direta que a coloque em risco de extin‡Æo. N’o amea?ada no Ÿmbito nacional.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20amethystina,Amazonia|Caatinga|Cerrado|Pantanal
PASSIFLORACEAE,Passiflora campanulata,Mast.,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora campanulata caracteriza-se por trepadeiras hermafroditas, perenes, terr¡colas. endˆmica do Brasil. Amplamente distribu¡da nas regi„es sudeste e sul. Ocorre em Mata AtlŸntica e Cerrado, habita preferencialmente em orla de mata em ÿreas montanhosas, e campos rupestres, em altitudes entre 1390-2100m. Apresenta EOO de 304.353,437kmì. Protegida por Unidades de Conserva‡Æo. Bem representada em cole?„es cient¡cas. N’o amea?ada no Ÿmbito nacional.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20campanulata,AtlanticForest
PASSIFLORACEAE,Passiflora edulis,Sims,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora eduliscaracteriza-se por trepadeiras hermafroditas, perenes, terr¡colas. N’o endˆmicado Brasil. Amplamente distribu¡da por todo o territ½rio brasileiro, excetoregi’o norte. Ocorre nos biomas Mata AtlŸntica, Caatinga, Cerrado e Pantanal,onde ocorre em florestas, cerrados, escrube, capoeiras e locais antropizados,em solos œmidos ou bem drenados. Apresenta EOO de 3.656.123,303kmì. Protegidapor Unidade de Conserva‡Æo. Apesar de ser utilizada para fins medicinais eornamentais, al?m de possu¡rem frutos comest¡veis, ? amplamente cultivada, n’ohavendo nenhuma amea?a direta que a coloque em risco de extin‡Æo. N’o amea?adano Ÿmbito nacional.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20edulis,Amazonia|AtlanticForest|Caatinga|Cerrado|Pantanal
PASSIFLORACEAE,Passiflora eichleriana,Mast.,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora eichleriana caracteriza-se por trepadeiras herbÿceas, hermafroditas, perenes, terr¡colas. endˆmica do Brasil. Amplamente distribu¡da na regi’o sul, ocorrendo tamb‚m nas regi„es centro-oeste e sudeste. Ocorre nos biomas Cerrado e Mata AtlŸntica, habita borda de mata, capoeiras e capoeir„es. Apresenta EOO de 809.197,070kmì. Protegida por Unidades de Conserva‡Æo. Bem representada em cole?„es cient¡ficas. Apesar da Mata AtlŸntica estar severamente fragmentada na regi’o sul do Brasil, n’o hÿ nenhuma amea?a direta que a coloque em risco de extin‡Æo. N’o amea?ada no Ÿmbito nacional.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20eichleriana,Cerrado|AtlanticForest
PASSIFLORACEAE,Passiflora elegans,Mast.,NT,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora elegans caracteriza-se por trepadeiras lenhosas, hermafroditas, terr¡colas. endˆmicado Brasil. Restrita do bioma Mata AtlŸntica, em floresta ombr½fila densa. Ocorredesde o litoral do estado de S’o Paulo at? o interior do Rio Grande do Sul, em interiorou borda de mata, tamb‚m em capoeiras. Apresenta EOO e AOO de 314.270,030kmì e36kmì respectivamente. Devido a sua ÿrea de ocorr?ncia estar severamentefragmentada, seus habitats em constante amea?a principalmente pela expans’ourbana e a pouca representatividade da esp‚cie em cole?„es cient¡ficas, podemosinferir que trata-se de uma esp‚cie que poderÿ estar amea?ada em um futuropr½ximo.  Torna-se necessÿrio o investimento em pesquisacient¡fica e esfor?os de coleta a fim de certificar da exist?ncia de novassubpopula?„es, considerando a viabilidade populacional e sua prote‡Æo.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20elegans,AtlanticForest
PASSIFLORACEAE,Passiflora hatschbachii,Cervi,EN,"B2ab(ii,iii)",Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora hatschbachii caracteriza-se por trepadeiras robustas, andr½ginas, terr¡colas. endˆmica do Brasil, ocorre nos Estados de Minas Gerais e, possivelmente, Bahia, entre 150 e 250 m de altitude. Restrita ao bioma Mata AtlŸntica, em Floresta Estacional Semidecidual, habita a copa das ÿrvores em orla de mata. Apresenta AOO de 12 kmì. N’o recoletada desde 1998, ? conhecida apenas por coletas pontuais, nos munic¡pios de Leopoldina, Manga e Ja¡ba, regi’o centro-norte de Minas Gerais, onde apresenta baixa densidade populacional, e estÿ sob constante amea?a devido ? exist?ncia da rodovia BR-101 e seus impactos indiretos. Por essas raz„es, foi considerada ""Em perigo"" (EN). N’o hÿ estudos populacionais sobre a esp‚cie, sendo necessÿrios investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar a exist?ncia de novas subpopula?„es, considerando a viabilidade populacional e sua prote‡Æo.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20hatschbachii,AtlanticForest
PASSIFLORACEAE,Passiflora imbeana,Sacco,EN,B1ab(iii),Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora imbeana ? endˆmica do Estado do Rio de Janeiro, restrita ao bioma Mata AtlŸntica, ocorrendo em Floresta Ombr½fila Densa, nos Campos de Altitude e Matas Nebulares. Apresenta EOO de 1.499,63 kmì. Pouco representada em cole?„es cient¡ficas, foi coletada pela œltima vez no munic¡pio de Cardoso Moreira, em 2008. Apesar de protegida por unidades de conserva‡Æo (SNUC), seu hÿbitat ? bastante restrito, e encontra-se sob constante amea?a, como ? o caso do Parque Estadual do Desengano, onde hoje remanescem apenas as florestas em encosta de grande declividade e nos topos mais altos, al?m da acelerada expans’o urbana no Estado do Rio de Janeiro e dos constantes inc?ndios que acometem as regi„es de Campos de Altitude. N’o existem estudos populacionais sobre a esp‚cie, sendo necessÿrios investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar a exist?ncia de novas subpopula?„es, considerando a viabilidade populacional e sua prote‡Æo.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20imbeana,AtlanticForest
PASSIFLORACEAE,Passiflora ischnoclada,Harms,CR,"B2ab(ii,iii,iv)",Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora ischnoclada ? restrita ao bioma Mata AtlŸntica, sendo considerada endˆmica do Estado de S’o Paulo, onde ocorre em Floresta Ombr½fila Densa, entre 800 m e 1.000 m de altitude. Apresenta AOO de 8 kmì. Por ter seu material-tipo destru¡do (A. Loefgren 5754, 10/1901, munic¡pio de Rio Claro, Santa Branca, S’o Paulo), a esp‚cie ? conhecida atualmente por apenas tr?s registros de coleta, realizados nos munic¡pios de Sales½polis e Paraibuna, onde remanescem apenas 29% e 13,7% da cobertura original de Mata AtlŸntica. Apesar de protegida pelo Parque Estadual da Serra do Mar, encontra-se sob amea?a da ocupa‡Æo desordenada das encostas, especula‡Æo imobiliÿria, minera‡Æo e extrativismo vegetal clandestino, al?m do plantio comercial de eucalipto. Por esses motivos, foi considerada ""Criticamente em perigo"" (CR). Como n’o hÿ estudos populacionais sobre a esp‚cie, s’o necessÿrios investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar a exist?ncia de subpopula?„es, considerando a viabilidade populacional e sua prote‡Æo.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20ischnoclada,AtlanticForest
PASSIFLORACEAE,Passiflora malacophylla,Mast.,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora malacophylla caracteriza-sepor lianas, perenes, hermafroditas. endˆmica do Brasil. Ocorre nos biomasCaatinga e Mata AtlŸntica, distribuindo-se do sul do estado da Bahia at? S’oPaulo. Apresenta EOO de 94.043,001kmì.  Apesarda regi’o onde ocorre estar bastante fragmentada, encontra-se protegida porUnidades de Conserva‡Æo, al?m de ser uma esp‚cie caracter¡stica de florestasperturbadas e matas secundÿrias. N’o amea?ada no Ÿmbito nacional.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20malacophylla,AtlanticForest
PASSIFLORACEAE,Passiflora margaritae,Sacco,EN,"B1ab(i,iii)+2ab(ii,iii)",Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora margaritae apresenta s¡ndrome de dispers’o zooc½rica, sendo considerada endˆmica do Estado do Esp¡rito Santo (munic¡pios de Linhares, Pancas e Santa Teresa).  restrita ao bioma Mata AtlŸntica, onde ocorre em Floresta Ombr½fila Densa montana e Mata de Tabuleiro. Tem EOO de 2.694,65 kmì e AOO de 12 kmì. Encontra-se sujeita a quatro situa?„es de amea?a: a implementa‡Æo de lavouras permanentes, a explora‡Æo madeireira, os reflorestamentos homog?neos e a abertura de pastagens com a consequente invas’o de esp‚cies ex½ticas. Protegida pela Reserva Florestal de Sooretama, ? conhecida por apenas tr?s registros de coleta, sendo o œltimo datado de 1965. Com base nessas informa?„es, a esp‚cie foi considerada ""Em perigo"" (EN), sendo necessÿrios investimentos em pesquisa cient¡fica e esfor?os de coleta a fim de certificar a distribui‡Æo geogrÿfica, a exist?ncia de subpopula?„es e o seu real estado de conserva‡Æo.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20margaritae,AtlanticForest
PASSIFLORACEAE,Passiflora miersii,Mast.,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora miersii caracteriza-se por trepadeiras lenhosas, hermafroditas, perenes, terr¡colas. endˆmica do Brasil. Ocorre no Bioma Mata AtlŸntica, em floresta ombr½fila e estacional, em locais œmidos de mata, Cerrado e cerrad’o. Amplamente distribu¡da na regi’o sudeste, chegando at? o estado do Paranÿ, ao sul e Pernambuco, a norte. Apresenta EOO de 983.046,271kmì. Protegida por Unidades de Conserva‡Æo. Bem representada em cole?„es cient¡ficas, apresenta coletas recentes. Devido a sua distribui‡Æo disjunta e pontual entre estados brasileiros possivelmente levarÿ a categorias de amea?a em avalia?„es regionais. N’o amea?ada no Ÿmbito nacional.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20miersii,AtlanticForest
PASSIFLORACEAE,Passiflora organensis,Gardner,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora organensis caracteriza-se por trepadeiras perenes, hermafroditas, terr¡colas. endˆmica do Brasil. Amplamente distribu¡da pela costa sudeste e sul, no bioma Mata AtlŸntica, em floresta ombr½fila densa montana e sub-montana, ocorre tamb‚m no Cerrado. Distribui-se do estado de Pernambuco ao Rio Grande do Sul, chegando at? o Mato Grosso e Mato Grosso do Sul. Apresenta EOO de 2.145.785,456kmì. Protegida por Unidades de Conserva‡Æo. esp‚cie bem representada em cole?„es cient¡ficas. Devido a sua distribui‡Æo disjunta e pontual entre estados brasileiros possivelmente levarÿ a categorias de amea?a em avalia?„es regionais. N’o amea?ada no Ÿmbito nacional.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20organensis,AtlanticForest|Cerrado
PASSIFLORACEAE,Passiflora racemosa,Brot.,LC,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora racemosa caracteriza-sepor trepadeiras, perenes, hermafroditas, terr¡colas. endˆmica do Brasil.Distribui-se nos estados do Esp¡rito Santo e Rio de Janeiro, neste œltimo ?amplamente distribu¡da. Restrita do bioma Mata AtlŸntica, ocorre em restingas efloresta ombr½fila densa, preferencialmente no interior de matas de encosta.Apresenta EOO de 25.655,399kmì. Protegida por Unidades de Conserva‡Æo.Amplamente representada em cole?„es cient¡ficas, inclusive por coletasrecentes. Sua ÿrea de ocorr?ncia, apesar de bastante alterada pela expans’ourbana, especula‡Æo imobiliÿria e atividades tur¡sticas e de lazer, n’o representamamea?as diretas a esp‚cie. N’o amea?ada no Ÿmbito nacional.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20racemosa,AtlanticForest
PASSIFLORACEAE,Passiflora saccoi,Cervi,DD,,Luiz Antonio Ferreira dos Santos Filho,Tainan Messina,"Passiflora saccoi caracteriza-se por trepadeiras, hermafroditas, terr¡colas. endˆmica doBrasil. Segundo Forzza et al. (2012)ocorre nos estados do Parÿ e Minas Gerais, nos biomas Amaz?nia, Caatinga,Cerrado e Mata AtlŸntica, por?m baseando-se em dados dispon¡veis para aesp‚cie, existem incongru?ncias quanto a sua distribui‡Æo. Segundo dadosdispon¡veis no Species Link (http://www.splink.org.br/index)ocorre no estado doEsp¡rito Santo, munic¡pio de Linhares (T.S. Santos 2033), no Paranÿ, munic¡piode Campina Grande do Sul (E. Melo 2528) e Minas Gerais, ?s margens do RioParaopeba (E.P. Heringer 6467).  necessÿrio o investimento em pesquisacient¡fica e esfor?os de coleta a fim de certificar a real distribui‡Æo geogrÿfica,a exist?ncia de subpopula?„es, e o real estado de conserva‡Æo da esp‚cie.",8/21/2012,http://cncflora.jbrj.gov.br/portal/pt-br/profile/Passiflora%20saccoi,AtlanticForest
